exit_status,runid,read_id,filename,barcode,accuracy,identity,model,name,start,end,coverage,URL,categories,seq_id,seq_len,taxon,taxon_id,cluster_id
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,a4ef635b-acee-465b-939f-d2ce655a0125,highQuality-reads100_batch5_7.fastq,none,95.38,97.64,protein homolog model,tet32,0,130,50.198,https://card.mcmaster.ca/ontology/36335,tetracycline resistance gene. antibiotic target protection protein,0260,1920,Clostridiaceae bacterium K10,185309,107
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,e4bb29f1-2c58-41fe-a1d6-4774f4318c15_1,highQuality-reads100_batch5_7.fastq,none,69.05,81.65,rRNA mutation model,Chlamydophila psittaci 16S rRNA mutation conferring resistance to spectinomycin,253,1409,76.709,https://card.mcmaster.ca/ontology/40087,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2325,1507,Chlamydia psittaci 6BC,331636,152
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,f07fb762-021d-46d1-806d-b24c22c8e9dc,highQuality-reads100_batch5_7.fastq,none,77.43,85.53,rRNA mutation model,Chlamydophila psittaci 16S rRNA mutation conferring resistance to spectinomycin,685,1409,89.436,https://card.mcmaster.ca/ontology/40087,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2325,1507,Chlamydia psittaci 6BC,331636,152
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,c05d96b6-7ed7-4147-93af-7507d34c4e90,highQuality-reads100_batch5_7.fastq,none,81.69,82.53,protein variant model,Escherichia coli rpoB mutants conferring resistance to rifampicin,3681,3974,37.028,https://card.mcmaster.ca/ontology/39872,antibiotic resistant gene variant or mutant. rifampin resistance gene,2261,4030,Escherichia coli O157:H7 str. Sakai,386585,2
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,224d24d9-3cab-4673-8253-6d42d5ac3cc9,highQuality-reads100_batch5_7.fastq,none,84.28,86.97,protein variant model,Mycobacterium tuberculosis rpoB mutants conferring resistance to rifampicin,2413,2791,91.469,https://card.mcmaster.ca/ontology/39867,antibiotic resistant gene variant or mutant. rifampin resistance gene,2246,3520,Mycobacterium tuberculosis H37Rv,83332,8
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,4625533b-f739-4999-ba1b-872f22e84339,highQuality-reads100_batch5_7.fastq,none,73.17,81.08,rRNA mutation model,Helicobacter pylori 16S rRNA mutation conferring resistance to tetracycline,188,1284,73.018,https://card.mcmaster.ca/ontology/40112,tetracycline resistance gene. antibiotic resistant gene variant or mutant,2355,1501,Helicobacter pylori 26695,85962,153
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,09f11e2a-3bab-4ca6-b80a-15245be73c60,highQuality-reads100_batch5_7.fastq,none,85.9,92.1,rRNA mutation model,Escherichia coli 16S rRNA mutation conferring resistance to edeine,389,696,90.798,https://card.mcmaster.ca/ontology/39807,polyamine resistance gene. antibiotic resistant gene variant or mutant. peptide antibiotic resistance gene,2347,1542,Escherichia coli K-12,83333,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,d0652259-4397-4da9-acc3-6eaa4f73cd25,highQuality-reads100_batch5_7.fastq,none,90.08,96.46,protein homolog model,sul1,720,841,16.12,https://card.mcmaster.ca/ontology/36549,sulfonamide resistance gene. antibiotic target replacement protein,0004,841,Vibrio fluvialis,676,505
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,f72aff9e-e91f-4071-b899-dedadadab601,highQuality-reads100_batch5_7.fastq,none,80.48,85.84,rRNA mutation model,Helicobacter pylori 16S rRNA mutation conferring resistance to tetracycline,0,603,44.145,https://card.mcmaster.ca/ontology/40112,tetracycline resistance gene. antibiotic resistant gene variant or mutant,2355,1501,Helicobacter pylori 26695,85962,153
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,f3afc3a1-29b4-4331-9c8b-b70456c6a78c,highQuality-reads100_batch5_7.fastq,none,84.59,89.82,rRNA mutation model,Chlamydophila psittaci 16S rRNA mutation conferring resistance to spectinomycin,1220,1507,19.044,https://card.mcmaster.ca/ontology/40087,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2325,1507,Chlamydia psittaci 6BC,331636,152
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,8c72797d-9d7b-415c-aed0-b5798621672a,highQuality-reads100_batch5_7.fastq,none,74.63,85.96,rRNA mutation model,Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to streptomycin,1339,1537,19.597,https://card.mcmaster.ca/ontology/40076,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2315,1537,Mycobacterium tuberculosis H37Rv,83332,146
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,8b05f0eb-d4f4-486c-9c9f-e851a425d914,highQuality-reads100_batch5_7.fastq,none,79.24,86.66,rRNA mutation model,Escherichia coli 16S rRNA mutation in the rrnB gene conferring resistance to streptomycin,862,1469,86.975,https://card.mcmaster.ca/ontology/39990,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2312,1542,Escherichia coli K-12,83333,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,c0d76ac0-6d9e-455d-8129-19154e2e23d8,highQuality-reads100_batch5_7.fastq,none,79.4,83.57,protein variant model,Mycobacterium leprae rpoB mutants conferring resistance to rifampicin,1830,2415,57.689,https://card.mcmaster.ca/ontology/39868,antibiotic resistant gene variant or mutant. rifampin resistance gene,2181,3538,Mycobacterium leprae TN,272631,8
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,2ae31bdf-95b0-4334-93a7-ff0f42d6c5fe,highQuality-reads100_batch5_7.fastq,none,84.21,89.34,rRNA mutation model,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,413,615,99.029,https://card.mcmaster.ca/ontology/40099,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2343,1544,Neisseria meningitidis,487,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,fa12d9fa-b26f-4489-b7a5-a309f4e9ac9b,highQuality-reads100_batch5_7.fastq,none,94.42,98.2,protein homolog model,ErmB,0,739,100,https://card.mcmaster.ca/ontology/36514,antibiotic target modifying enzyme. macrolide resistance gene. streptogramin resistance gene. lincosamide resistance gene,0787,739,Streptococcus pyogenes,1314,605
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,21dd626a-8f0a-42e3-986d-5b3212c2eca1,highQuality-reads100_batch5_7.fastq,none,72.18,83.09,rRNA mutation model,Mycobacterium chelonae 16S rRNA mutation conferring resistance to neomycin,712,1369,45.593,https://card.mcmaster.ca/ontology/40120,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2307,1441,Mycobacterium,1763,146
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,9232c688-028d-43f2-95e5-e7e579ee56dc,highQuality-reads100_batch5_7.fastq,none,79.82,88.28,rRNA mutation model,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,60,1544,96.114,https://card.mcmaster.ca/ontology/40099,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2343,1544,Neisseria meningitidis,487,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,8188a165-ed0e-4d59-9856-b29e08fe9885,highQuality-reads100_batch5_7.fastq,none,78.41,85.5,rRNA mutation model,Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to paromomycin,241,1089,85.264,https://card.mcmaster.ca/ontology/39987,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2356,1542,Escherichia coli K-12,83333,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,59ba75f4-095e-4bc4-9801-56681b8c5d90,highQuality-reads100_batch5_7.fastq,none,72.01,81.96,rRNA mutation model,Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to viomycin,7,532,77.318,https://card.mcmaster.ca/ontology/40021,antibiotic resistant gene variant or mutant. peptide antibiotic resistance gene,2318,1537,Mycobacterium tuberculosis H37Rv,83332,146
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,df113e71-15ba-4830-9dc5-9b3dec2be991,highQuality-reads100_batch5_7.fastq,none,74.04,81.76,rRNA mutation model,Salmonella enterica serovar Typhimurium 16S rRNA mutation in the rrsD gene conferring resistance to spectinomycin,4,1246,80.44,https://card.mcmaster.ca/ontology/40114,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2340,1544,Salmonella enterica subsp. salamae,59202,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,08b2a10b-73fa-4779-b4f1-726e0be715e9,highQuality-reads100_batch5_7.fastq,none,86.46,90.41,rRNA mutation model,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,1044,1271,61.219,https://card.mcmaster.ca/ontology/40099,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2343,1544,Neisseria meningitidis,487,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,017d0373-35b1-4379-916f-819ad1ac843e,highQuality-reads100_batch5_7.fastq,none,93.39,95.03,rRNA mutation model,Mycobacterium abscessus 16S rRNA mutation conferring resistance to gentamicin,430,778,100,https://card.mcmaster.ca/ontology/39824,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2342,1504,Mycobacterium abscessus,36809,146
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,50852cdb-9433-47eb-b04c-a70d337547e1,highQuality-reads100_batch5_7.fastq,none,80.14,86.59,rRNA mutation model,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,8,443,28.174,https://card.mcmaster.ca/ontology/40099,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2343,1544,Neisseria meningitidis,487,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,a7dcfa77-43e2-4302-8725-76c7b3141071,highQuality-reads100_batch5_7.fastq,none,80.81,85.67,rRNA mutation model,Escherichia coli 16S rRNA mutation in the rrsH gene conferring resistance to spectinomycin,855,1213,81.124,https://card.mcmaster.ca/ontology/39956,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2324,1542,Escherichia coli K-12,83333,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,a5387fdc-b63a-4750-842d-14e981175805,highQuality-reads100_batch5_7.fastq,none,76.2,84.58,rRNA mutation model,Salmonella enterica serovar Typhimurium 16S rRNA mutation in the rrsD gene conferring resistance to spectinomycin,4,1303,84.132,https://card.mcmaster.ca/ontology/40114,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2340,1544,Salmonella enterica subsp. salamae,59202,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,6886bac3-59ce-4b80-9ae6-18b487c62f6c,highQuality-reads100_batch5_7.fastq,none,73.27,76.86,protein variant model,Enteroccocus faecium EF-Tu mutants conferring resistance to GE2270A,84,1264,92.767,https://card.mcmaster.ca/ontology/40022,elfamycin resistance gene. antibiotic resistant gene variant or mutant,2260,1272,Enterococcus faecium DO,333849,220
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,2d679b62-1dce-428f-88cf-4212913fa57a,highQuality-reads100_batch5_7.fastq,none,76.6,85.31,rRNA mutation model,Salmonella enterica serovar Typhimurium 16S rRNA mutation in the rrsD gene conferring resistance to spectinomycin,351,797,98.238,https://card.mcmaster.ca/ontology/40114,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2340,1544,Salmonella enterica subsp. salamae,59202,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,5d611d7f-a38e-46bd-a2fd-f0bb0b223194,highQuality-reads100_batch5_7.fastq,none,81.91,87.85,rRNA mutation model,Helicobacter pylori 16S rRNA mutation conferring resistance to tetracycline,0,488,47.586,https://card.mcmaster.ca/ontology/40112,tetracycline resistance gene. antibiotic resistant gene variant or mutant,2355,1501,Helicobacter pylori 26695,85962,153
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,8efee600-bb57-4e66-860a-c9b9ed4845dd,highQuality-reads100_batch5_53.fastq,none,82,85.42,protein variant model,Pseudomonas aeruginosa gyrA conferring resistance to fluoroquinolones,2320,2565,89.416,https://card.mcmaster.ca/ontology/40319,fluoroquinolone resistance gene. antibiotic resistant gene variant or mutant,2257,2772,Pseudomonas aeruginosa PAO1,208964,47
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,52e2e6b4-8c91-4461-b81d-c8d99509cd73_1,highQuality-reads100_batch5_53.fastq,none,75.14,84.24,rRNA mutation model,Salmonella enterica serovar Typhimurium 16S rRNA mutation in the rrsD gene conferring resistance to spectinomycin,4,1539,99.417,https://card.mcmaster.ca/ontology/40114,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2340,1544,Salmonella enterica subsp. salamae,59202,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,024ec277-b2db-40b3-a0da-f427c7811a64,highQuality-reads100_batch5_53.fastq,none,81.61,87.9,rRNA mutation model,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,7,1544,99.547,https://card.mcmaster.ca/ontology/40099,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2343,1544,Neisseria meningitidis,487,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,7967b130-563e-40ec-9317-55834fd2503a,highQuality-reads100_batch5_53.fastq,none,84.86,90.24,protein homolog model,Streptomyces cinnamoneus EF-Tu mutants conferring resistance to elfamycin,0,209,51.319,https://card.mcmaster.ca/ontology/39943,elfamycin resistance gene. antibiotic resistant gene variant or mutant. gene involved in self resistance to antibiotic,0015,1194,Streptomyces cinnamoneus,53446,265
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,1b3fb9cd-995f-46de-9895-59199ba50da0,highQuality-reads100_batch5_53.fastq,none,79.02,86.4,protein variant model,Mycobacterium tuberculosis gyrB mutant conferring resistance to fluoroquinolone,1221,1606,35.556,https://card.mcmaster.ca/ontology/40052,fluoroquinolone resistance gene. antibiotic resistant gene variant or mutant,2256,2028,Mycobacterium tuberculosis H37Ra,419947,86
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,31cde25b-7096-4890-9dda-3d2c15634251,highQuality-reads100_batch5_53.fastq,none,87.25,92.71,rRNA mutation model,Neisseria gonorrhoeae 16S rRNA mutation conferring resistance to spectinomycin,1447,1544,55.191,https://card.mcmaster.ca/ontology/40097,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2323,1545,Neisseria gonorrhoeae,485,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,34d52540-da7f-44cc-8554-f00f0771c6c2,highQuality-reads100_batch5_53.fastq,none,84.63,89.78,rRNA mutation model,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,662,1513,55.117,https://card.mcmaster.ca/ontology/40099,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2343,1544,Neisseria meningitidis,487,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,a86eb0d0-d2d6-4f65-8c61-d01d2daec125,highQuality-reads100_batch5_53.fastq,none,72.21,82.31,rRNA mutation model,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,479,1415,60.622,https://card.mcmaster.ca/ontology/40099,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2343,1544,Neisseria meningitidis,487,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,42d478e2-4c14-41e7-8541-94ff434d8d29,highQuality-reads100_batch5_53.fastq,none,79.7,91.91,rRNA mutation model,Mycobacterium chelonae 16S rRNA mutation conferring resistance to amikacin,133,392,92.857,https://card.mcmaster.ca/ontology/40116,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2328,1441,Mycobacterium,1763,146
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,1906ca55-0e7c-4983-804c-34be9fe1e0ba,highQuality-reads100_batch5_53.fastq,none,69.79,79.06,rRNA mutation model,Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to neomycin,239,1406,76.374,https://card.mcmaster.ca/ontology/40147,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2353,1528,Mycobacterium smegmatis str. MC2 155,246196,146
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,37bab61a-5346-40d5-87cb-f21f7682f7d2,highQuality-reads100_batch5_53.fastq,none,84.22,89.83,rRNA mutation model,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,7,638,41.913,https://card.mcmaster.ca/ontology/40099,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2343,1544,Neisseria meningitidis,487,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,8e9754ce-8b08-4427-980c-14dd827281d0,highQuality-reads100_batch5_53.fastq,none,83.16,87.66,rRNA mutation model,Neisseria gonorrhoeae 16S rRNA mutation conferring resistance to spectinomycin,992,1544,68.632,https://card.mcmaster.ca/ontology/40097,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2323,1545,Neisseria gonorrhoeae,485,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,9e2af81d-ea9a-4873-bcd5-7d48d185b2ed,highQuality-reads100_batch5_53.fastq,none,85.09,91.01,rRNA mutation model,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,674,1391,100,https://card.mcmaster.ca/ontology/40099,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2343,1544,Neisseria meningitidis,487,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,9e9b9955-0e2d-422a-b8ea-702b2cac69e3,highQuality-reads100_batch5_53.fastq,none,92.77,95.06,rRNA mutation model,Escherichia coli 16S rRNA mutation in the rrnB gene conferring resistance to tetracycline,1,83,23.837,https://card.mcmaster.ca/ontology/39995,tetracycline resistance gene. antibiotic resistant gene variant or mutant,2341,1542,Escherichia coli K-12,83333,141
